packet_timestamp,time,lat,lon,alt,acc_x,acc_y,acc_z,acc_mag,vel_x,vel_y,vel_z,vel_mag
5280.25,5280.55,47.9868608,-81.8484864,560.6514999999999,9.878888888888888,-0.7611111111111112,-0.22,9.910972623311963,0.0,0.0,0.0,0.0
5280.25,5280.65,47.9868608,-81.8484864,560.073,9.862,-0.8489999999999999,-0.26599999999999996,9.902286498856595,0.0,0.0,0.0,0.0
5280.25,5280.75,47.98686080000001,-81.8484864,560.2955,9.881,-0.753,-0.10800000000000001,9.910379110800239,0.0,0.0,0.0,0.0
5280.25,5280.85,47.9868608,-81.8484864,560.073,9.889999999999999,-0.65,-0.20400000000000001,9.913683202562403,0.0,0.0,0.0,0.0
5280.25,5280.95,47.9868608,-81.8484864,560.251,9.855,-0.6880000000000001,-0.197,9.881093644872529,0.0,0.0,0.0,0.0
5280.25,5281.05,47.9868608,-81.8484864,560.1175000000001,9.885555555555555,-0.8066666666666666,-0.16666666666666666,9.920057869440848,0.0,0.0,0.0,0.0
5280.25,5281.15,47.9868608,-81.8484864,560.251,9.857777777777777,-0.8077777777777779,-0.29000000000000004,9.895216311392375,0.0,0.0,0.0,0.0
5281.25,5281.25,47.98686080000001,-81.8484864,560.073,9.867,-0.7060000000000001,-0.221,9.894873445961677,0.0,0.0,0.0,0.0
5281.25,5281.35,47.9868608,-81.8484864,559.895,9.9,-0.662,-0.202,9.924246165220262,0.0,0.0,0.0,0.0
5281.25,5281.45,47.9868608,-81.8484864,560.251,9.885,-0.751,-0.24700000000000003,9.916825693890267,0.0,0.0,0.0,0.0
5281.25,5281.55,47.9868608,-81.8484864,560.073,9.882000000000001,-0.8110000000000002,-0.12800000000000003,9.916257006039014,0.0,0.0,0.0,0.0
5281.25,5281.65,47.9868608,-81.8484864,559.984,9.889999999999999,-0.751111111111111,-0.14444444444444446,9.919990172786942,0.0,0.0,0.0,0.0
5281.25,5281.75,47.98686080000001,-81.8484864,560.073,9.875,-0.649,-0.22400000000000003,9.898950899369172,0.0,0.0,0.0,0.0
5281.25,5281.85,47.9868608,-81.8484864,561.051,9.883,-0.6880000000000001,-0.20600000000000002,9.909256530822004,0.0,0.0,0.0,0.0
5281.25,5281.95,47.9868608,-81.8484864,560.829,9.89,-0.808,-0.286,9.92747459969237,0.0,0.0,0.0,0.0
5281.25,5282.05,47.9868608,-81.8484864,560.518,9.883636363636363,-0.7872727272727272,-0.23545454545454544,9.918028847750703,0.0,0.0,0.0,0.0
5281.25,5282.15,47.9868608,-81.8484864,560.6514999999999,9.88875,-0.69875,-0.0975,9.913982325213636,0.0,0.0,0.0,0.0
