packet_timestamp,time,lat,lon,alt
5308.25,5308.35,47.98928,-81.8617856,8124.185
5308.25,5308.45,47.98928,-81.8617856,8140.995
5308.25,5308.55,47.98928,-81.8617856,8228.141
5308.25,5308.65,47.98928,-81.8617856,8250.091
5308.25,5308.75,47.98928,-81.8617856,8192.2915
5308.25,5308.85,47.98928,-81.8617856,8191.189
5308.25,5308.95,47.98928,-81.8617856,8194.707
5308.25,5309.05,47.98928,-81.8617856,8224.807
5308.25,5309.15,47.98928,-81.8617856,8312.752
5309.25,5309.25,47.98928,-81.8617856,8309.205
5309.25,5309.35,47.98928,-81.8617856,8253.412
5309.25,5309.45,47.98928,-81.8617856,8259.948
5309.25,5309.55,47.98928,-81.8617856,8264.714
5309.25,5309.65,47.98928,-81.8617856,8280.03
5309.25,5309.75,47.98928,-81.8617856,8361.6665
5309.25,5309.85,47.98928,-81.8617856,8388.926
5309.25,5309.95,47.98928,-81.8617856,8334.538
5309.25,5310.05,47.98928,-81.8617856,8326.592
5309.25,5310.15,47.98928,-81.8617856,8330.389500000001
5310.25,5310.25,47.98928,-81.8617856,8346.273
5310.25,5310.35,47.98928,-81.8617856,8426.075
5310.25,5310.45,47.98928,-81.8617856,8458.985
5310.25,5310.55,47.98928,-81.8617856,8427.95
5310.25,5310.65,47.98928,-81.8617856,8390.9515
5310.25,5310.75,47.98928,-81.8617856,8394.555
5310.25,5310.85,47.98928,-81.8617856,8397.483
5310.25,5310.95,47.98928,-81.8617856,8430.438
5310.25,5311.05,47.98928,-81.8617856,8515.247500000001
5310.25,5311.15,47.98928,-81.8617856,8531.002499999999
5311.25,5311.25,47.98928,-81.8617856,0.0
5311.25,5311.35,47.98928,-81.8617856,8454.106
5311.25,5311.45,47.98928,-81.8617856,8457.396
5311.25,5311.55,47.98928,-81.8617856,8460.6865
5311.25,5311.65,47.98928,-81.8617856,8489.903
5311.25,5311.75,47.98928,-81.8617856,8554.149
5311.25,5311.85,47.98928,-81.8617856,8598.216
5311.25,5311.95,47.98928,-81.8617856,8559.659
5311.25,5312.05,47.98928,-81.8617856,8518.536
5311.25,5312.15,47.98928,-81.8617856,8519.337
5312.25,5312.25,47.98928,-81.8617856,8518.993
5312.25,5312.35,47.98928,-81.8617856,8532.146
5312.25,5312.45,47.98928,-81.8617856,8573.681
5312.25,5312.55,47.98928,-81.8617856,8647.3995
5312.25,5312.65,47.98928,-81.8617856,8651.331
5312.25,5312.75,47.98928,-81.8617856,8593.85
5312.25,5312.85,47.98928,-81.8617856,8575.062
5312.25,5312.95,47.98928,-81.8617856,8575.521
5312.25,5313.05,47.98928,-81.8617856,8574.831
5312.25,5313.15,47.98928,-81.8617856,8582.657
5313.25,5313.25,47.98928,-81.8617856,8638.6165
5313.25,5313.35,47.98928,-81.8617856,8710.51
5313.25,5313.45,47.98928,-81.8617856,8709.349999999999
5313.25,5313.55,47.98928,-81.8617856,8656.208
5313.25,5313.65,47.98928,-81.8617856,8631.041
5313.25,5313.75,47.98928,-81.8617856,8630.693
