mission_time,metres
5577.78,3225.894
5577.79,3085.5
5577.85,3215.166
5577.89,3084.8
5577.92,3195.088
5577.99,3181.729
5578.0,3083.8
5578.06,3176.877
5578.1,3082.1
5578.13,3174.573
5578.2,3080.4
5578.2,3172.269
5578.27,3170.694
5578.3,3078.7
5578.34,3169.967
5578.399,3077.0
5578.41,3167.422
5578.48,3166.938
5578.5,3075.3
5578.55,3166.332
5578.59,3073.6
5578.62,3170.936
5578.69,3181.001
5578.7,3072.3
5578.76,3180.516
5578.8,3071.0
5578.83,3196.06
5578.9,3069.6
5578.9,3193.022
5578.97,3184.399
5579.0,3068.2
5579.039,3172.512
5579.1,3066.5
5579.11,3164.152
5579.18,3159.431
5579.2,3064.6
5579.25,3157.858
5579.3,3062.8
5579.32,3155.559
5579.39,3153.261
5579.4,3065.8
5579.46,3151.447
5579.5,3064.3
5579.53,3149.391
5579.6,3062.7
5579.6,3147.458
5579.67,3145.403
5579.7,3061.0
5579.74,3145.041
5579.8,3059.2
5579.81,3144.074
5579.88,3142.746
5579.9,3057.6
5579.95,3142.625
5580.0,3055.8
5580.02,3141.176
5580.09,3139.848
5580.1,3054.1
5580.16,3138.036
5580.2,3052.4
5580.23,3136.708
5580.3,3135.019
5580.3,3050.8
5580.37,3134.053
5580.4,3049.3
5580.44,3133.209
5580.5,3047.8
5580.51,3131.399
5580.58,3130.073
5580.6,3046.2
5580.65,3128.264
5580.7,3044.6
5580.72,3126.455
5580.79,3126.575
5580.8,3043.0
5580.86,3123.321
5580.9,3041.5
5580.93,3122.237
5581.0,3120.791
5581.0,3040.0
5581.07,3120.189
5581.1,3038.5
5581.14,3119.587
5581.2,3037.0
5581.21,3119.706
5581.28,3122.237
5581.3,3035.7
5581.35,3132.123
5581.4,3034.5
5581.42,3144.195
5581.49,3150.48
5581.5,3033.1
5581.56,3153.14
5581.599,3031.7
5581.63,3150.48
5581.69,3030.1
5581.7,3146.733
5581.77,3143.47
5581.8,3028.5
5581.84,3139.364
5581.9,3026.9
5581.91,3137.915
5581.98,3139.726
5582.0,3025.1
5582.05,3140.813
5582.1,3023.2
5582.12,3141.9
5582.19,3143.47
5582.2,3021.5
5582.26,3144.557
5582.3,3019.7
5582.33,3146.008
5582.4,3145.645
5582.4,3017.7
5582.47,3142.867
5582.5,3015.8
5582.54,3138.64
5582.6,3013.8
5582.61,3136.588
5582.68,3133.933
5582.7,3011.9
5582.75,3126.817
5582.8,3009.8
5582.82,3114.89
5582.89,3100.215
5582.9,3007.9
5582.96,3092.527
5583.0,3005.6
5583.03,3088.566
5583.1,3086.886
5583.1,3003.2
5583.17,3084.726
5583.2,3000.7
5583.24,3083.287
5583.3,2998.1
5583.31,3081.608
5583.38,3081.008
5583.4,2995.6
5583.45,3078.49
5583.5,2993.1
5583.519,3077.172
5583.59,3075.854
5583.6,2990.6
5583.66,3074.655
5583.7,2988.3
5583.73,3073.578
5583.8,2986.1
5583.8,3072.619
5583.87,3072.859
5583.9,2983.7
5583.94,3072.379
5584.0,2981.6
5584.01,3074.895
5584.08,3080.169
5584.1,2979.6
5584.15,3089.046
5584.2,2977.5
5584.22,3093.487
5584.29,3095.769
5584.36,3097.331
5584.43,3094.809
5584.5,3088.446
5584.57,3081.008
5584.64,3074.775
5584.71,3070.223
5584.78,3066.871
5584.85,3063.281
5584.89,0.0
5584.92,3059.931
5584.99,3056.104
5585.0,2940.3
5585.06,3053.116
5585.1,2937.1
5585.13,3050.368
5585.2,3048.576
5585.27,3046.426
5585.34,3044.874
5585.41,3042.725
5585.48,3041.532
5585.49,0.0
5585.55,3039.981
5585.62,3037.953
5585.69,3036.879
5585.76,3035.447
5585.79,0.0
5585.83,3034.255
5585.9,2920.0
5585.9,3032.943
5585.97,3032.466
5586.0,2920.2
5586.04,3031.275
5586.1,2920.6
5586.11,3030.202
5586.18,3027.818
5586.2,2920.9
5586.25,3026.269
5586.29,2921.1
5586.32,3024.84
5586.39,3024.483
5586.39,2921.1
5586.46,3023.054
5586.49,2920.9
5586.53,3021.148
5586.59,2920.7
5586.6,3020.791
5586.67,3019.005
5586.69,2920.4
5586.74,3017.934
5586.79,2920.0
5586.81,3016.268
5586.88,3015.555
5586.89,2913.5
5586.95,3014.841
5587.0,2913.3
5587.02,3014.722
5587.09,3014.245
5587.1,2912.9
5587.16,3013.413
5587.23,3012.581
5587.3,3011.272
5587.37,3008.894
5587.44,3007.705
5587.51,3005.804
5587.58,3004.378
5587.65,3002.002
5587.72,3000.814
5587.79,2999.507
5587.86,2999.27
5587.93,2998.082
5587.999,2997.845
5588.07,2996.777
5588.14,2995.827
5588.21,2994.047
5588.28,2992.148
5588.35,2990.724
5588.42,2989.42
5588.49,2987.878
5588.56,2987.404
5588.63,2987.048
5588.7,2984.914
5588.77,2983.017
5588.84,2981.24
5588.91,2980.173
5588.98,2979.462
5589.05,2978.751
5589.12,2977.686
5589.19,2976.027
5589.26,2975.08
5589.33,2975.435
5589.4,2975.198
5589.47,2974.015
5589.54,2972.712
5589.61,2971.884
5589.68,2971.291
5589.75,2969.28
5589.82,2964.548
5589.89,2964.075
5589.96,2962.893
5590.03,2963.602
5590.1,2964.548
5590.17,2964.666
5590.24,2965.494
5590.31,2970.7
5590.38,2979.581
5590.45,2987.878
5590.52,2991.555
5590.59,2990.843
5590.66,2988.708
5590.73,2988.708
5590.8,2973.304
5590.87,2982.069
5590.94,2971.765
5591.01,2962.301
5591.08,2954.502
5591.15,2949.306
5591.22,2946.237
5591.29,2946.592
5591.36,2948.362
5591.43,2951.077
5591.5,2954.62
5591.57,2958.992
5591.64,2963.247
5591.71,2966.795
5591.78,2973.541
5591.85,2983.729
5591.92,2994.047
5591.99,2999.151
5592.06,2985.151
5592.13,2956.628
5592.2,2931.5
5592.27,2925.612
5592.3,0.0
5592.34,2922.67
5592.39,2812.0
5592.41,2921.611
5592.479,2918.552
5592.5,2811.8
5592.55,2915.377
5592.59,2811.5
5592.62,2916.788
5592.69,2916.318
5592.69,2810.9
5592.76,2919.258
5592.8,2810.1
5592.83,2928.202
5592.89,2809.2
5592.9,2945.411
5592.97,2963.011
5593.0,2808.3
5593.04,2968.925
5593.1,2807.4
5593.11,2963.129
5593.18,2952.14
5593.2,2806.4
5593.25,2941.872
5593.3,2805.5
5593.32,2937.864
5593.39,2938.924
5593.4,2804.6
5593.46,2943.406
5593.5,2803.8
5593.53,2945.884
5593.59,2802.7
5593.6,2939.278
5593.67,2923.14
5593.69,2802.5
5593.74,2908.208
5593.8,2801.0
5593.81,2900.341
5593.88,2896.938
5593.9,2799.4
5593.95,2893.771
5594.0,2798.2
5594.02,2891.309
5594.09,2889.902
5594.09,2797.0
5594.16,2889.081
5594.2,2796.8
5594.23,2888.496
5594.3,2888.964
5594.3,2795.7
5594.37,2889.55
5594.399,2794.5
5594.44,2894.24
5594.49,2793.3
5594.51,2900.341
5594.58,2904.919
5594.59,2792.1
5594.65,2905.976
5594.69,2790.9
5594.72,2905.389
5594.79,2903.276
5594.8,2790.0
5594.86,2905.389
5594.89,2789.0
5594.93,2907.034
5595.0,2788.2
5595.0,2908.208
5595.07,2905.859
5595.1,2787.4
5595.14,2897.877
5595.2,2786.3
5595.21,2884.981
5595.28,2874.56
5595.3,2785.1
5595.35,2871.051
5595.4,2783.8
5595.42,2868.361
5595.49,2867.192
5595.49,2782.7
5595.56,2865.439
5595.6,2781.6
5595.63,2864.153
5595.69,2780.5
5595.7,2862.751
5595.77,2861.699
5595.79,2779.8
5595.84,2862.284
5595.89,2778.6
5595.91,2871.051
5595.98,2894.005
5596.0,2777.3
5596.05,2913.261
5596.1,2776.1
5596.12,2917.847
5596.19,2913.379
5596.19,2774.9
5596.26,2907.855
5596.3,2773.7
5596.33,2904.567
5596.4,2773.0
5596.4,2900.458
5596.47,2897.408
5596.49,2772.6
5596.54,2896.469
5596.6,2771.7
5596.61,2897.759
5596.68,2899.637
5596.69,2770.3
5596.75,2895.882
5596.8,2769.5
5596.82,2888.378
5596.89,2878.774
5596.89,2768.1
5596.959,2870.934
5597.0,2767.1
5597.03,2865.556
5597.1,2766.0
5597.1,2861.232
5597.17,2856.56
5597.2,2765.0
5597.24,2851.192
5597.3,2763.9
5597.31,2845.36
5597.38,2841.163
5597.4,2762.7
5597.45,2838.017
5597.5,2761.4
5597.52,2836.153
5597.59,2834.406
5597.59,2760.3
5597.66,2833.824
5597.7,2759.2
5597.73,2832.078
5597.8,2830.564
5597.87,2828.469
5597.94,2826.608
5598.01,2823.932
5598.08,2822.537
5598.15,2821.491
5598.22,2820.328
5598.29,2818.7
5598.36,2818.468
5598.43,2818.235
5598.5,2818.119
5598.57,2817.305
5598.64,2816.26
5598.71,2815.098
5598.78,2813.355
5598.85,2811.962
5598.92,2811.032
5598.99,2810.684
5599.06,2810.568
5599.13,2813.936
5599.2,2821.955
5599.27,2831.961
5599.34,2843.145
5599.41,2852.009
5599.48,2856.327
5599.55,2858.078
5599.62,2858.896
5599.69,2857.495
5599.76,2855.276
5599.83,2852.359
5599.9,2847.925
5599.97,2841.979
5600.04,2837.085
5600.11,2831.961
5600.18,2824.514
5600.25,2815.098
5600.32,2802.559
5600.39,2789.229
5600.46,2783.902
5600.53,2781.472
5600.6,2780.43
5600.67,2778.348
5600.74,2776.844
5600.81,2775.341
5600.88,2773.607
5600.95,2771.988
5601.02,2772.682
5601.09,2774.185
5601.16,2779.505
5601.23,2787.839
5601.3,2793.515
5601.37,2791.777
5601.439,2783.671
5601.51,2773.953
5601.58,2766.788
5601.65,2762.977
5601.72,2760.09
5601.79,2758.359
5601.86,2757.667
5601.93,2756.052
5602.0,2755.129
5602.07,2752.591
5602.14,2750.746
5602.21,2749.363
5602.28,2751.092
5602.35,2760.206
5602.42,2776.266
5602.49,2791.082
5602.56,2796.877
5602.58,0.0
5602.63,2792.704
5602.68,2755.6
5602.7,2783.439
5602.77,2770.139
5602.78,2755.6
5602.84,2757.552
5602.88,2755.7
5602.91,2745.098
5602.98,2738.764
5602.99,2753.4
5603.05,2736.807
5603.09,2697.5
5603.12,2735.426
5603.19,2664.5
5603.19,2733.699
5603.26,2732.203
5603.29,2657.9
5603.33,2731.628
5603.39,2652.0
5603.4,2735.886
5603.47,2747.172
5603.49,2647.1
5603.54,2762.746
5603.59,2643.7
5603.61,2775.341
5603.68,2773.723
5603.69,2642.2
5603.75,2759.975
5603.79,2639.5
5603.82,2743.716
5603.89,2729.558
5603.89,2637.5
5603.96,2721.856
5603.99,2635.9
5604.03,2719.213
5604.09,2634.5
5604.1,2716.916
5604.17,2715.768
5604.2,2633.4
5604.24,2714.16
5604.29,2632.4
5604.31,2712.324
5604.38,2710.717
5604.4,2631.6
5604.45,2708.996
5604.49,2630.6
5604.52,2708.078
5604.59,2707.964
5604.59,2629.2
5604.66,2710.029
5604.69,2628.1
5604.73,2715.998
5604.79,2627.2
5604.8,2725.533
5604.87,2726.109
5604.89,2617.4
5604.94,2730.363
5605.0,2614.3
5605.01,2725.993
5605.08,2723.005
5605.09,2614.0
5605.15,2724.154
5605.2,2613.2
5605.22,2720.937
5605.29,2716.227
5605.3,2612.5
5605.36,2710.029
5605.39,2610.2
5605.43,2702.688
5605.49,2609.8
5605.5,2697.76
5605.57,2693.179
5605.6,2607.2
5605.64,2690.774
5605.7,2601.8
5605.71,2688.713
5605.78,2687.34
5605.79,2598.5
5605.85,2685.853
5605.89,2598.4
5605.919,2684.594
5605.99,2682.993
5606.0,2598.4
5606.06,2681.963
5606.1,2598.1
5606.13,2680.476
5606.2,2679.219
5606.2,2596.1
5606.27,2677.962
5606.3,2594.0
5606.34,2676.704
5606.4,2592.3
5606.41,2675.219
5606.48,2674.304
5606.5,2590.7
5606.55,2672.59
5606.6,2589.2
5606.62,2671.563
5606.69,2669.849
5606.7,2587.8
5606.76,2669.278
5606.8,2586.5
5606.83,2667.794
5606.9,2666.653
5606.9,2585.5
5606.97,2666.424
5607.0,2584.0
5607.04,2665.625
5607.1,2582.6
5607.11,2664.826
5607.18,2663.457
5607.199,2581.3
5607.25,2662.088
5607.3,2579.9
5607.32,2659.92
5607.39,2660.034
5607.4,2578.3
5607.46,2659.236
5607.5,2576.8
5607.53,2659.007
5607.6,2658.894
5607.6,2575.4
5607.67,2660.49
5607.69,2574.0
5607.74,2662.316
5607.79,2573.6
5607.81,2667.109
5607.88,2674.19
5607.89,2573.1
5607.95,2678.647
5608.0,2572.6
5608.02,2678.304
5608.09,2673.733
5608.1,2572.1
5608.16,2671.334
5608.2,2571.6
5608.23,2670.42
5608.3,2571.1
5608.3,2671.105
5608.37,2672.933
5608.4,2570.7
5608.44,2674.076
5608.5,2570.2
5608.51,2674.99
5608.58,2674.419
5608.6,2568.9
5608.65,2671.677
5608.7,2568.4
5608.72,2668.137
5608.79,2662.658
5608.8,2567.2
5608.86,2658.21
5608.9,2565.9
5608.93,2654.333
5609.0,2648.863
5609.0,2564.6
5609.07,2644.65
5609.1,2563.4
5609.14,2641.007
5609.2,2562.4
5609.21,2638.959
5609.28,2636.569
5609.3,2561.3
5609.35,2633.954
5609.4,2560.8
5609.42,2631.111
5609.49,2626.565
5609.5,2560.3
5609.56,2622.022
5609.6,2559.6
5609.63,2619.071
5609.7,2559.0
5609.7,2616.233
5609.77,2614.871
5609.8,2558.4
5609.84,2614.078
5609.9,2557.5
5609.91,2612.603
5609.98,2612.035
5610.0,2556.6
5610.05,2611.128
5610.1,2555.7
5610.12,2610.674
5610.19,2610.674
5610.2,2554.8
5610.26,2611.242
5610.3,2553.8
5610.33,2611.809
5610.399,2613.51
5610.399,2552.9
5610.47,2616.006
5610.5,2551.9
5610.54,2619.865
5610.6,2551.0
5610.61,2623.158
5610.68,2626.111
5610.7,2550.2
5610.75,2627.247
5610.8,2549.1
5610.82,2610.334
5610.89,2606.366
5610.9,2547.0
5610.96,2597.304
5611.0,2544.1
5611.03,2594.021
5611.1,2541.8
5611.1,2592.89
5611.17,2591.531
5611.2,2540.5
5611.24,2590.74
5611.3,2539.0
5611.31,2591.079
5611.38,2591.531
5611.4,2537.5
5611.45,2594.135
5611.5,2536.4
5611.52,2596.059
5611.59,2597.644
5611.6,2535.2
5611.66,2597.53
5611.7,2534.1
5611.73,2598.21
5611.8,2532.9
5611.8,2598.436
5611.87,2601.721
5611.9,2531.5
5611.94,2606.933
5612.0,2529.8
5612.01,2613.397
5612.08,2616.233
5612.1,2527.7
5612.15,2613.964
5612.2,2525.3
5612.22,2603.987
5612.29,2590.627
5612.3,2524.2
5612.36,2577.966
5612.4,2521.6
5612.43,2572.771
5612.5,2520.4
5612.5,2569.949
5612.57,2567.354
5612.6,2526.4
5612.64,2565.549
5612.7,2524.2
5612.71,2564.195
5612.78,2562.505
5612.8,2521.3
5612.85,2561.264
5612.9,2519.1
5612.92,2560.587
5612.99,2559.798
5613.0,2518.0
5613.06,2558.672
5613.1,2516.8
5613.13,2557.657
5613.2,2556.53
5613.2,2514.6
5613.27,2555.516
5613.3,2513.5
5613.34,2554.164
5613.4,2512.3
5613.41,2552.7
5613.48,2551.349
5613.5,2510.1
5613.55,2550.223
5613.599,2508.9
5613.62,2549.435
5613.69,2548.197
5613.7,2507.2
5613.76,2547.634
5613.8,2505.6
5613.83,2547.296
5613.9,2503.4
5613.9,2546.284
5613.97,2545.496
5614.0,2501.9
5614.04,2544.257
5614.1,2500.5
5614.11,2543.471
5614.18,2542.458
5614.2,2499.0
5614.25,2541.333
5614.3,2497.4
5614.32,2540.546
5614.39,2539.534
5614.4,2495.9
5614.46,2538.41
5614.5,2494.2
5614.53,2537.06
5614.6,2535.599
5614.6,2492.4
5614.67,2534.251
5614.7,2490.8
5614.74,2532.902
5614.8,2489.3
5614.81,2532.003
5614.879,2530.543
5614.95,2529.532
5615.02,2527.96
5615.09,2527.735
5615.1,0.0
5615.16,2526.5
5615.23,2526.388
5615.3,2527.398
5615.37,2527.735
5615.44,2525.714
5615.51,2522.01
5615.58,2518.532
5615.59,0.0
5615.65,2515.953
5615.69,2415.9
5615.72,2514.159
5615.79,2512.366
5615.79,2416.5
5615.86,2511.021
5615.89,2414.9
5615.93,2509.452
5616.0,2412.3
5616.0,2508.555
5616.07,2507.435
5616.14,2506.091
5616.21,2504.188
5616.28,2502.732
5616.35,2501.276
5616.42,2500.269
5616.49,2499.262
5616.56,2498.591
5616.63,2496.912
5616.69,0.0
5616.7,2496.465
5616.77,2495.01
5616.79,2392.8
5616.84,2493.891
5616.89,2388.3
5616.91,2492.438
5616.98,2491.991
5617.05,2491.096
5617.12,2490.202
5617.19,2489.755
5617.26,2489.084
5617.29,0.0
5617.33,2487.855
5617.39,2395.1
5617.4,2486.514
5617.47,2485.955
5617.49,2393.9
5617.54,2485.396
5617.59,2391.2
5617.61,2483.05
5617.68,2480.705
5617.69,2389.2
5617.75,2479.7
5617.79,2386.6
5617.82,2479.141
5617.89,2477.802
5617.89,2383.7
5617.96,2476.686
5618.0,2383.1
5618.03,2475.57
5618.1,2377.0
5618.1,2474.008
5618.17,2472.892
5618.2,2384.6
5618.24,2472.112
5618.3,2375.5
5618.31,2471.442
5618.38,2468.096
5618.4,2370.3
5618.45,2467.984
5618.5,2369.8
5618.52,2467.651
5618.59,2466.536
5618.59,2376.3
5618.66,2464.64
5618.69,2374.5
5618.73,2463.526
5618.8,2461.632
5618.8,2368.0
5618.87,2459.961
5618.9,2361.7
5618.94,2458.401
5619.0,2369.3
5619.01,2456.397
5619.08,2455.173
5619.15,2454.059
5619.22,2452.501
5619.29,2452.39
5619.359,2451.277
5619.39,0.0
5619.43,2450.053
5619.49,2358.6
5619.5,2448.495
5619.57,2447.606
5619.6,2360.0
5619.64,2445.715
5619.69,2343.1
5619.71,2444.38
5619.78,2443.38
5619.79,2349.9
5619.85,2442.491
5619.89,2351.1
5619.92,2440.934
5619.99,2439.601
5619.999,2351.0
5620.06,2438.823
5620.1,2349.4
5620.13,2437.935
5620.19,2348.9
5620.2,2436.712
5620.27,2435.824
5620.3,2346.4
5620.34,2434.713
5620.41,2433.38
5620.48,2430.938
5620.49,0.0
5620.55,2430.272
5620.62,2430.161
5620.69,2430.05
5620.76,2431.16
5620.79,0.0
5620.83,2435.047
5620.89,2337.2
5620.9,2439.823
5620.97,2444.27
5621.0,2335.6
5621.04,2445.493
5621.1,2333.3
5621.11,2443.713
5621.18,2442.602
5621.2,2332.5
5621.25,2443.158
5621.3,2331.9
5621.32,2444.047
5621.39,2444.714
5621.39,2329.7
5621.46,2445.493
5621.49,2329.0
5621.53,2443.269
5621.59,2328.6
5621.6,2442.158
5621.67,2439.935
5621.69,2328.2
5621.74,2436.602
5621.79,2327.6
5621.81,2431.826
5621.88,2426.61
5621.95,2422.173
5621.99,0.0
5622.02,2418.182
5622.09,2416.187
5622.1,2314.3
5622.16,2414.636
5622.2,2313.6
5622.23,2413.639
5622.3,2411.755
5622.37,2408.766
5622.44,2407.105
5622.51,2405.445
5622.58,2404.891
5622.65,2406.994
5622.72,2410.537
5622.79,2414.304
5622.86,2419.18
5622.93,2423.726
5623.0,2423.948
5623.07,2417.295
5623.14,2406.774
5623.21,2394.495
5623.28,2385.437
5623.35,2381.574
5623.42,2381.022
5623.49,2380.36
5623.56,2380.028
5623.63,2381.243
5623.7,2385.658
5623.77,2397.812
5623.839,2409.209
5623.91,2413.75
5623.98,2407.548
5624.05,2395.269
5624.12,2382.898
5624.19,2374.955
5624.26,2370.324
5624.33,2369.002
5624.4,2368.121
5624.47,2367.239
5624.54,2366.468
5624.61,2365.367
5624.68,2363.825
5624.75,2361.843
5624.78,0.0
5624.82,2359.861
5624.88,2261.3
5624.89,2358.32
5624.96,2356.669
5624.99,2259.0
5625.03,2354.689
5625.09,2257.4
5625.1,2353.369
5625.17,2351.609
5625.19,2256.4
5625.24,2350.4
5625.29,2255.4
5625.31,2350.4
5625.38,2348.421
5625.39,2253.3
5625.45,2348.091
5625.49,2251.9
5625.52,2347.871
5625.59,2250.7
5625.59,2346.882
5625.66,2345.344
5625.69,2249.9
5625.73,2343.585
5625.79,2248.4
5625.8,2341.718
5625.87,2339.521
5625.89,2247.2
5625.94,2338.204
5625.99,2245.1
5626.01,2337.435
5626.08,2336.886
5626.09,2241.2
5626.15,2335.898
5626.2,2238.6
5626.22,2334.691
5626.29,2333.704
5626.3,2237.5
5626.36,2332.606
5626.39,2237.1
5626.43,2331.729
5626.49,2235.6
5626.5,2331.29
5626.57,2330.412
5626.59,2234.8
5626.64,2329.535
5626.69,2233.2
5626.71,2327.89
5626.78,2326.135
5626.79,2232.0
5626.85,2324.162
5626.89,2231.3
5626.92,2323.724
5626.99,2323.395
5627.0,2229.9
5627.06,2322.847
5627.1,2229.4
5627.13,2323.943
5627.2,2227.3
5627.2,2324.053
5627.27,2327.561
5627.29,2225.7
5627.34,2333.484
5627.39,2224.5
5627.41,2341.828
5627.48,2350.73
5627.5,2223.3
5627.55,2355.899
5627.59,2222.2
5627.62,2356.229
5627.69,2352.929
5627.69,2221.0
5627.76,2347.871
5627.79,2220.2
5627.83,2341.059
5627.89,2219.4
5627.9,2333.155
5627.97,2325.806
5627.99,2219.0
5628.04,2318.135
5628.09,2218.9
5628.11,2311.238
5628.18,2305.986
5628.19,2218.7
5628.25,2303.143
5628.29,2218.3
5628.319,2302.487
5628.39,2301.175
5628.39,2218.1
5628.46,2299.973
5628.49,2217.8
5628.53,2299.208
5628.59,2217.5
5628.6,2297.568
5628.67,2295.493
5628.69,2217.1
5628.74,2293.745
5628.8,2216.6
5628.81,2292.435
5628.88,2291.125
5628.89,2216.0
5628.95,2290.36
5629.0,2215.5
5629.02,2290.033
5629.09,2290.142
5629.1,2214.9
5629.16,2290.797
5629.2,2214.3
5629.23,2291.015
5629.3,2290.906
5629.3,2213.5
5629.37,2291.234
5629.4,2212.6
5629.44,2291.015
5629.49,2212.1
5629.51,2290.797
5629.58,2290.36
5629.59,2211.6
5629.65,2290.797
5629.69,2211.2
5629.72,2292.107
5629.79,2294.182
5629.79,2209.7
5629.86,2297.35
5629.89,2208.4
5629.93,2300.082
5630.0,2207.8
5630.0,2302.925
5630.07,2304.127
5630.09,2207.2
5630.14,2303.69
5630.19,2206.7
5630.21,2301.503
5630.28,2299.427
5630.3,2206.2
5630.35,2296.476
5630.39,2205.7
5630.42,2292.653
5630.49,2289.05
5630.49,2205.3
5630.56,2286.103
5630.59,2204.8
5630.63,2282.94
5630.69,2204.2
5630.7,2281.086
5630.77,2278.687
5630.79,2203.7
5630.84,2277.379
5630.89,2203.2
5630.91,2274.763
5630.98,2271.168
5631.0,2202.7
5631.05,2265.941
5631.1,2202.2
5631.12,2260.174
5631.19,2256.041
5631.2,2201.6
5631.26,2252.128
5631.3,2201.0
5631.33,2250.389
5631.39,2199.4
5631.4,2248.759
5631.47,2246.913
5631.49,2198.3
5631.54,2245.175
5631.59,2197.5
5631.61,2243.438
5631.68,2242.244
5631.69,2196.9
5631.75,2240.182
5631.79,2196.3
5631.82,2239.205
5631.89,2237.035
5631.9,2195.7
5631.96,2236.384
5632.0,2194.8
5632.03,2234.974
5632.1,2194.1
5632.1,2233.998
5632.17,2233.348
5632.2,2193.2
5632.24,2233.022
5632.3,2192.2
5632.31,2232.588
5632.38,2233.456
5632.39,2191.3
5632.45,2235.625
5632.49,2190.4
5632.52,2238.445
5632.59,2244.089
5632.59,2189.5
5632.66,2248.434
5632.69,2188.6
5632.73,2249.629
5632.79,2187.5
5632.799,2250.389
5632.87,2249.194
5632.89,2186.0
5632.94,2246.913
5633.0,2184.2
5633.01,2243.112
5633.08,2238.338
5633.09,2182.3
5633.15,2232.588
5633.19,2181.4
5633.22,2226.952
5633.29,2221.861
5633.29,2180.2
5633.36,2218.18
5633.39,2179.0
5633.43,2215.15
5633.5,2177.8
5633.5,2212.986
5633.57,2210.823
5633.59,2175.7
5633.64,2209.417
5633.69,2174.8
5633.71,2207.255
5633.78,2205.417
5633.79,2173.4
5633.85,2203.797
5633.89,2172.0
5633.92,2202.5
5633.99,2201.311
5633.99,2170.5
5634.06,2199.583
5634.09,2169.3
5634.13,2198.18
5634.19,2168.4
5634.2,2196.992
5634.27,2195.912
5634.3,2167.6
5634.34,2196.02
5634.39,2166.7
5634.41,2198.071
5634.48,2205.201
5634.49,2165.7
5634.55,2216.99
5634.59,2164.7
5634.62,2229.553
5634.69,2236.384
5634.69,2163.8
5634.76,2234.432
5634.79,2162.8
5634.83,2223.269
5634.89,2161.6
5634.9,2206.282
5634.97,2191.595
5635.0,2160.4
5635.04,2184.369
5635.09,2157.3
5635.11,2180.596
5635.18,2178.549
5635.2,2155.8
5635.25,2177.256
5635.29,2164.1
5635.32,2176.502
5635.39,2178.119
5635.46,2192.458
5635.53,2209.742
5635.6,2207.903
5635.67,2192.566
5635.74,2175.318
5635.81,2169.074
5635.88,2167.137
5635.89,0.0
5635.95,2166.599
5635.999,2080.399
5636.02,2163.695
5636.09,2162.942
5636.16,2161.222
5636.23,2159.825
5636.3,2158.642
5636.37,2158.104
5636.44,2157.353
5636.51,2158.319
5636.58,2161.867
5636.65,2165.631
5636.72,2164.663
5636.79,2161.33
5636.86,2158.535
5636.93,2155.741
5637.0,2153.699
5637.07,2153.699
5637.14,2158.427
5637.21,2165.308
5637.279,2171.226
5637.35,2171.765
5637.42,2167.89
5637.49,2161.759
5637.56,2154.129
5637.63,2146.613
5637.7,2140.819
5637.77,2137.28
5637.84,2134.172
5637.91,2132.244
5637.98,2130.851
5638.05,2129.458
5638.12,2127.959
5638.19,2127.316
5638.26,2125.924
5638.33,2124.319
5638.4,2123.569
5638.47,2122.82
5638.54,2122.285
5638.61,2122.178
5638.68,2124.426
5638.75,2130.744
5638.82,2141.463
5638.89,2150.907
5638.96,2158.212
5639.03,2161.867
5639.1,2161.007
5639.17,2154.988
5639.24,2147.364
5639.31,2137.817
5639.38,2126.995
5639.45,2118.434
5639.52,2112.125
5639.59,2107.957
5639.66,2106.141
5639.73,2104.005
5639.8,2103.471
5639.87,2102.19
5639.89,0.0
5639.94,2101.549
5639.99,2011.2
5640.01,2100.695
5640.08,2099.521
5640.1,2010.4
5640.15,2100.055
5640.19,2010.5
5640.22,2103.257
5640.29,2106.996
5640.3,2009.5
5640.36,2110.094
5640.39,2008.4
5640.43,2111.376
5640.49,2007.6
5640.5,2111.376
5640.57,2111.376
5640.59,2006.6
5640.64,2111.056
5640.69,2006.5
5640.71,2110.735
5640.78,2110.094
5640.8,2006.4
5640.85,2110.415
5640.9,2005.2
5640.92,2109.88
5640.99,2109.88
5641.0,2004.9
5641.06,2110.094
5641.09,2004.9
5641.13,2110.094
5641.2,2003.6
5641.2,2109.026
5641.27,2108.598
5641.29,2003.2
5641.34,2107.744
5641.39,2002.9
5641.41,2105.927
5641.48,2104.753
5641.49,2001.8
5641.55,2104.326
5641.59,2000.5
5641.62,2103.044
5641.69,2102.297
5641.7,1999.6
5641.759,2102.51
5641.8,1998.7
5641.83,2102.404
5641.89,1997.8
5641.9,2101.976
5641.97,2101.869
5641.99,1996.6
5642.04,2101.442
5642.1,1995.5
5642.11,2101.016
5642.18,2100.375
5642.19,1994.3
5642.25,2099.201
5642.3,1993.4
5642.32,2097.28
5642.39,2095.253
5642.399,1992.0
5642.46,2092.586
5642.5,1990.6
5642.53,2088.429
5642.6,1989.1
5642.6,2084.486
5642.67,2080.119
5642.7,1987.6
5642.74,2075.755
5642.8,1986.8
5642.81,2071.179
5642.88,2068.201
5642.9,1986.1
5642.95,2064.162
5643.01,1985.0
5643.02,2060.124
5643.09,2056.832
5643.1,1983.8
5643.16,2054.283
5643.2,1982.8
5643.23,2053.01
5643.3,2051.311
5643.31,1981.9
5643.37,2050.038
5643.4,1981.0
5643.44,2048.871
5643.5,1979.9
5643.51,2047.811
5643.58,2045.371
5643.6,1978.7
