mission_time,pascals
5752.36,92040
5752.43,92039
5752.5,92029
5752.57,92006
5752.64,91966
5752.71,91905
5752.78,91853
5752.85,91804
5752.92,91770
5752.99,91750
5753.06,91742
5753.13,91751
5753.2,91765
5753.27,91796
5753.34,91846
5753.41,91895
5753.48,91955
5753.55,92022
5753.62,92072
5753.69,92091
5753.759,92106
5753.83,92121
5753.9,92133
5753.97,92142
5754.04,92148
5754.11,92157
5754.18,92169
5754.25,92171
5754.32,92180
5754.39,92186
5754.46,92186
5754.53,92189
5754.6,92193
5754.67,92194
5754.74,92197
5754.81,92206
5754.88,92210
5754.95,92202
5755.02,92198
5755.09,92193
5755.16,92191
5755.23,92207
5755.3,92207
5755.37,92175
5755.44,92152
5755.51,92121
5755.58,92090
5755.65,92069
5755.72,92048
5755.79,92039
5755.86,92035
5755.93,92027
5756.0,92027
5756.07,92021
5756.14,92018
5756.21,92018
5756.28,92014
5756.35,92016
5756.42,92028
5756.49,92036
5756.56,92058
5756.63,92080
5756.7,92094
5756.77,92117
5756.84,92132
5756.91,92146
5756.98,92159
5757.05,92175
5757.12,92187
5757.19,92201
5757.26,92224
5757.33,92244
5757.4,92258
5757.47,92272
5757.54,92281
5757.61,92289
5757.68,92302
5757.75,92313
5757.82,92324
5757.89,92338
5757.96,92357
5758.03,92363
5758.1,92382
5758.17,92392
5758.239,92403
5758.31,92420
5758.38,92433
5758.45,92447
5758.52,92449
5758.59,92456
5758.66,92458
5758.73,92473
5758.8,92477
5758.87,92480
5758.94,92485
5759.01,92495
5759.08,92497
5759.15,92506
5759.22,92508
5759.29,92521
5759.36,92518
5759.43,92514
5759.5,92526
5759.57,92533
5759.64,92522
5759.71,92536
5759.78,92538
5759.85,92539
5759.92,92547
5759.99,92556
5760.06,92559
5760.13,92564
5760.2,92570
5760.27,92571
5760.34,92575
5760.41,92587
5760.48,92596
5760.55,92609
5760.62,92611
5760.69,92618
5760.76,92602
5760.83,92608
5760.9,92611
5760.97,92615
5761.04,92618
5761.11,92630
5761.18,92632
5761.25,92646
5761.32,92654
5761.39,92666
5761.46,92667
5761.53,92672
5761.6,92676
5761.67,92679
5761.74,92686
5761.81,92680
5761.88,92685
5761.95,92681
5762.02,92687
5762.09,92685
5762.16,92691
5762.23,92701
5762.3,92704
5762.37,92723
5762.44,92732
5762.51,92729
5762.58,92734
5762.65,92729
5762.719,92719
5762.79,92711
5762.86,92707
5762.93,92695
5763.0,92679
5763.07,92654
5763.14,92635
5763.21,92605
5763.28,92585
5763.35,92556
5763.42,92542
5763.49,92524
5763.56,92502
5763.63,92481
5763.7,92477
5763.77,92488
5763.84,92495
5763.91,92504
5763.98,92511
5764.05,92518
5764.12,92520
5764.19,92526
5764.26,92532
5764.33,92548
5764.4,92558
5764.47,92566
5764.54,92580
5764.61,92602
5764.68,92604
5764.75,92603
5764.82,92597
5764.89,92594
5764.96,92597
5765.03,92602
5765.1,92599
5765.17,92590
5765.24,92580
5765.31,92559
5765.38,92556
5765.45,92546
5765.52,92552
5765.59,92571
5765.66,92599
5765.73,92623
5765.8,92657
5765.87,92694
5765.94,92737
5766.01,92789
5766.08,92832
5766.15,92869
5766.22,92902
5766.29,92939
5766.36,92971
5766.43,92978
5766.5,92988
5766.57,92996
5766.64,93007
5766.71,93017
5766.78,93020
5766.85,93032
5766.92,93034
5766.99,93040
5767.06,93039
5767.13,93048
5767.199,93047
5767.27,93052
5767.34,93052
5767.41,93055
5767.48,93054
5767.55,93063
5767.62,93055
5767.69,93056
5767.76,93052
5767.83,93034
5767.9,93017
5767.97,92995
5768.04,92967
5768.11,92930
5768.18,92896
5768.25,92868
5768.32,92835
5768.39,92808
5768.46,92781
5768.53,92758
5768.6,92743
5768.67,92741
5768.74,92748
5768.81,92755
5768.88,92764
5768.95,92778
5769.02,92799
5769.09,92822
5769.16,92846
5769.23,92861
5769.3,92874
5769.37,92884
5769.44,92882
5769.51,92874
5769.58,92858
5769.65,92851
5769.72,92855
5769.79,92863
5769.86,92875
5769.93,92906
5770.0,92946
5770.07,92999
5770.14,93046
5770.21,93100
5770.28,93145
5770.35,93185
5770.42,93214
5770.49,93237
5770.56,93250
5770.63,93256
5770.7,93265
5770.77,93270
5770.84,93275
5770.91,93283
5770.98,93294
5771.05,93292
5771.12,93293
5771.19,93261
5771.26,93277
5771.33,93305
5771.4,93317
5771.47,93338
5771.54,93356
5771.61,93363
5771.679,93339
5771.75,93272
5771.82,93122
5771.89,92822
5771.96,92945
5772.03,93257
5772.1,93371
5772.17,93418
5772.24,93395
5772.31,93345
5772.38,93310
5772.45,93247
5772.52,93119
5772.59,92961
5772.66,96060
5772.73,96022
5772.8,96011
5772.87,96028
5772.94,96042
5773.01,96053
5773.08,96067
5773.15,96068
5773.22,96072
5773.29,96069
5773.36,96063
5773.43,96067
5773.5,96066
5773.57,96071
5773.64,96066
5773.71,96067
5773.78,96069
5773.85,96074
5773.92,96068
5773.99,96070
5774.06,92869
5774.13,92868
5774.2,92868
5774.27,92870
5774.34,92873
5774.41,92873
5774.48,92873
5774.55,92871
5774.62,92871
5774.69,92871
5774.76,92872
5774.83,92872
5774.9,92867
5774.97,92868
5775.04,92872
5775.11,92864
5775.18,92859
5775.25,92852
5775.32,92844
5775.39,92849
5775.46,92855
5775.53,92857
5775.6,92861
5775.67,92861
5775.74,92860
5775.81,92860
5775.88,92859
5775.95,92856
5776.02,92862
5776.09,92857
5776.159,92855
5776.23,92860
5776.3,92857
5776.37,92860
5776.44,92864
5776.51,92860
5776.58,92856
5776.65,92855
5776.72,92858
5776.79,92858
5776.86,92857
5776.93,92855
5777.0,92857
5777.07,92850
5777.14,92850
5777.21,92848
5777.28,92854
5777.35,92848
5777.42,92852
5777.49,92853
5777.56,92850
5777.63,92851
5777.7,92849
5777.77,92852
5777.84,92844
5777.91,92846
5777.98,92850
5778.05,92849
5778.12,92848
5778.19,92851
5778.26,92853
5778.33,92851
5778.4,92854
5778.47,92852
5778.54,92852
5778.61,92851
5778.68,92853
5778.75,92852
5778.82,92851
5778.89,92852
5778.96,92856
5779.03,92850
5779.1,92853
5779.17,92851
5779.24,92856
5779.31,92848
5779.38,92855
5779.45,92856
5779.52,92852
5779.59,92857
5779.66,92856
5779.73,92857
5779.8,92858
5779.87,92856
5779.94,92858
5780.01,92858
5780.08,92856
5780.15,92859
5780.22,92855
5780.29,92865
5780.36,92863
5780.43,92860
5780.5,92862
5780.57,92863
5780.639,92861
5780.71,92862
5780.78,92859
5780.85,92866
5780.92,92862
5780.99,92864
5781.06,92865
5781.13,92869
5781.2,92865
5781.27,92862
5781.34,92867
5781.41,92865
5781.48,92861
5781.55,92866
5781.62,92858
5781.69,92861
5781.76,92861
5781.83,92865
5781.9,92863
5781.97,92868
5782.04,92864
5782.11,92864
5782.18,92865
5782.25,92865
5782.32,92865
5782.39,92861
5782.46,92863
5782.53,92861
5782.6,92863
5782.67,92862
5782.74,92861
5782.81,92860
5782.88,92863
5782.95,92861
5783.02,92861
5783.09,92862
5783.16,92859
5783.23,92860
5783.3,92858
5783.37,92857
5783.44,92858
5783.51,92858
5783.58,92855
5783.65,92861
5783.72,92856
5783.79,92857
5783.86,92855
5783.93,92855
5784.0,92853
5784.07,92856
5784.14,92854
5784.21,92853
5784.28,92852
5784.35,92850
5784.42,92848
5784.49,92847
5784.56,92847
5784.63,92845
5784.7,92842
5784.77,92843
5784.84,92840
5784.91,92841
5784.98,92837
5785.05,92840
5785.119,92838
5785.19,92837
5785.26,92838
5785.33,92834
5785.4,92835
5785.47,92829
5785.54,92829
