mission_time,celsius
5626.92,22.4
5626.99,22.4
5627.06,22.39
5627.13,22.39
5627.2,22.38
5627.27,22.37
5627.34,22.36
5627.41,22.34
5627.48,22.33
5627.55,22.32
5627.62,22.31
5627.69,22.32
5627.76,22.32
5627.83,22.33
5627.9,22.34
5627.97,22.35
5628.04,22.36
5628.11,22.37
5628.18,22.37
5628.25,22.38
5628.319,22.38
5628.39,22.38
5628.46,22.37
5628.53,22.37
5628.6,22.37
5628.67,22.37
5628.74,22.36
5628.81,22.36
5628.88,22.35
5628.95,22.35
5629.02,22.35
5629.09,22.34
5629.16,22.34
5629.23,22.33
5629.3,22.33
5629.37,22.32
5629.44,22.32
5629.51,22.32
5629.58,22.32
5629.65,22.32
5629.72,22.31
5629.79,22.3
5629.86,22.29
5629.93,22.29
5630.0,22.28
5630.07,22.28
5630.14,22.28
5630.21,22.28
5630.28,22.28
5630.35,22.29
5630.42,22.29
5630.49,22.29
5630.56,22.3
5630.63,22.3
5630.7,22.29
5630.77,22.29
5630.84,22.29
5630.91,22.29
5630.98,22.29
5631.05,22.3
5631.12,22.3
5631.19,22.31
5631.26,22.31
5631.33,22.3
5631.4,22.31
5631.47,22.31
5631.54,22.3
5631.61,22.31
5631.68,22.31
5631.75,22.31
5631.82,22.31
5631.89,22.31
5631.96,22.3
5632.03,22.31
5632.1,22.3
5632.17,22.3
5632.24,22.3
5632.31,22.29
5632.38,22.29
5632.45,22.28
5632.52,22.28
5632.59,22.26
5632.66,22.25
5632.73,22.25
5632.799,22.25
5632.87,22.25
5632.94,22.25
5633.01,22.26
5633.08,22.26
5633.15,22.27
5633.22,22.28
5633.29,22.28
5633.36,22.28
5633.43,22.29
5633.5,22.28
5633.57,22.28
5633.64,22.28
5633.71,22.28
5633.78,22.28
5633.85,22.27
5633.92,22.27
5633.99,22.27
5634.06,22.27
5634.13,22.27
5634.2,22.26
5634.27,22.26
5634.34,22.26
5634.41,22.24
5634.48,22.22
5634.55,22.2
5634.62,22.17
5634.69,22.16
5634.76,22.17
5634.83,22.19
5634.9,22.22
5634.97,22.23
5635.04,22.23
5635.11,22.23
5635.18,22.23
5635.25,22.23
5635.32,22.23
5635.39,22.21
5635.46,22.18
5635.53,22.16
5635.6,22.16
5635.67,22.19
5635.74,22.21
5635.81,22.21
5635.88,22.21
5635.95,22.21
5636.02,22.21
5636.09,22.21
5636.16,22.21
5636.23,22.21
5636.3,22.21
5636.37,22.21
5636.44,22.2
5636.51,22.2
5636.58,22.18
5636.65,22.17
5636.72,22.17
5636.79,22.18
5636.86,22.18
5636.93,22.18
5637.0,22.18
5637.07,22.17
5637.14,22.16
5637.21,22.15
5637.279,22.14
5637.35,22.14
5637.42,22.15
5637.49,22.16
5637.56,22.17
5637.63,22.18
5637.7,22.19
5637.77,22.19
5637.84,22.19
5637.91,22.19
5637.98,22.19
5638.05,22.19
5638.12,22.19
5638.19,22.19
5638.26,22.19
5638.33,22.19
5638.4,22.19
5638.47,22.18
5638.54,22.18
5638.61,22.17
5638.68,22.16
5638.75,22.15
5638.82,22.12
5638.89,22.11
5638.96,22.09
5639.03,22.09
5639.1,22.09
5639.17,22.1
5639.24,22.11
5639.31,22.13
5639.38,22.14
5639.45,22.15
5639.52,22.15
5639.59,22.15
5639.66,22.15
5639.73,22.15
5639.8,22.15
5639.87,22.15
5639.94,22.14
5640.01,22.15
5640.08,22.14
5640.15,22.13
5640.22,22.12
5640.29,22.11
5640.36,22.1
5640.43,22.1
5640.5,22.1
5640.57,22.09
5640.64,22.09
5640.71,22.09
5640.78,22.09
5640.85,22.08
5640.92,22.08
5640.99,22.08
5641.06,22.08
5641.13,22.08
5641.2,22.08
5641.27,22.08
5641.34,22.07
5641.41,22.08
5641.48,22.07
5641.55,22.07
5641.62,22.07
5641.69,22.07
5641.759,22.07
5641.83,22.07
5641.9,22.07
5641.97,22.06
5642.04,22.06
5642.11,22.06
5642.18,22.06
5642.25,22.06
5642.32,22.06
5642.39,22.07
5642.46,22.07
5642.53,22.07
5642.6,22.08
5642.67,22.08
5642.74,22.09
5642.81,22.09
5642.88,22.09
5642.95,22.1
5643.02,22.1
5643.09,22.1
5643.16,22.1
5643.23,22.1
5643.3,22.1
5643.37,22.1
5643.44,22.09
5643.51,22.09
5643.58,22.09
5643.65,22.09
5643.72,22.09
5643.79,22.09
5643.86,22.09
5643.93,22.09
5644.0,22.09
5644.07,22.09
5644.14,22.09
5644.21,22.09
5644.28,22.09
5644.35,22.09
5644.42,22.08
5644.49,22.08
5644.56,22.08
5644.63,22.08
5644.7,22.08
5644.77,22.07
5644.84,22.07
5644.91,22.07
5644.98,22.07
5645.05,22.07
5645.12,22.06
5645.19,22.06
5645.26,22.06
5645.33,22.06
5645.4,22.06
5645.47,22.05
5645.54,22.05
5645.61,22.05
5645.68,22.05
5645.75,22.05
5645.82,22.05
5645.89,22.05
5645.96,22.05
5646.03,22.05
5646.1,22.05
5646.17,22.04
5646.239,22.04
5646.31,22.04
5646.38,22.04
5646.45,22.03
5646.52,22.03
5646.59,22.02
5646.66,22.01
5646.73,22.02
5646.8,22.02
5646.87,22.01
5646.94,22.01
5647.01,22.01
5647.08,22.01
5647.15,22.0
5647.22,22.0
5647.29,21.99
5647.36,21.98
5647.43,21.98
5647.5,21.98
5647.57,21.97
5647.64,21.96
5647.71,21.96
5647.78,21.95
5647.85,21.95
5647.92,21.94
5647.99,21.94
5648.06,21.94
5648.13,21.93
5648.2,21.93
5648.27,21.93
5648.34,21.93
5648.41,21.94
5648.48,21.94
5648.55,21.94
5648.62,21.95
5648.69,21.96
5648.76,21.96
5648.83,21.97
5648.9,21.98
5648.97,21.98
5649.04,21.98
5649.11,21.98
5649.18,21.99
5649.25,21.99
5649.32,21.99
5649.39,21.99
5649.46,21.99
5649.53,21.99
5649.6,21.99
5649.67,21.99
5649.74,21.99
5649.81,21.99
5649.88,21.99
5649.95,21.98
5650.02,21.98
5650.09,21.98
5650.16,21.98
5650.23,21.97
5650.3,21.97
5650.37,21.97
5650.44,21.97
5650.51,21.97
5650.58,21.97
5650.65,21.97
5650.719,21.97
5650.79,21.96
5650.86,21.97
5650.93,21.96
5651.0,21.96
5651.07,21.96
5651.14,21.95
5651.21,21.95
5651.28,21.94
5651.35,21.94
5651.42,21.94
5651.49,21.93
5651.56,21.93
5651.63,21.93
5651.7,21.92
5651.77,21.92
5651.84,21.92
5651.91,21.91
5651.98,21.91
5652.05,21.9
5652.12,21.89
5652.19,21.88
5652.26,21.87
5652.33,21.85
5652.4,21.84
5652.47,21.83
5652.54,21.82
5652.61,21.82
5652.68,21.83
5652.75,21.83
5652.82,21.84
5652.89,21.84
5652.96,21.85
5653.03,21.86
5653.1,21.86
5653.17,21.87
5653.24,21.88
5653.31,21.89
5653.38,21.9
5653.45,21.9
5653.52,21.9
5653.59,21.9
5653.66,21.9
5653.73,21.9
5653.8,21.91
5653.87,21.9
5653.94,21.9
5654.01,21.9
5654.08,21.9
5654.15,21.9
5654.22,21.9
5654.29,21.9
5654.36,21.9
5654.43,21.89
5654.5,21.89
5654.57,21.87
5654.64,21.86
5654.71,21.84
5654.78,21.83
5654.85,21.83
5654.92,21.85
5654.99,21.86
5655.06,21.88
5655.13,21.88
5655.199,21.89
5655.27,21.89
5655.34,21.89
5655.41,21.89
5655.48,21.89
5655.55,21.88
5655.62,21.88
5655.69,21.88
5655.76,21.86
5655.83,21.84
5655.9,21.81
5655.97,21.79
5656.04,21.79
5656.11,21.79
5656.18,21.79
5656.25,21.79
5656.32,21.79
5656.39,21.8
5656.46,21.8
5656.53,21.81
5656.6,21.82
5656.67,21.83
5656.74,21.84
5656.81,21.85
5656.88,21.85
5656.95,21.85
5657.02,21.85
5657.09,21.85
5657.16,21.85
5657.23,21.85
5657.3,21.85
5657.37,21.85
5657.44,21.85
5657.51,21.85
5657.58,21.85
5657.65,21.85
5657.72,21.85
5657.79,21.85
5657.86,21.85
5657.93,21.85
5658.0,21.85
5658.07,21.85
5658.14,21.84
5658.21,21.84
5658.28,21.84
5658.35,21.84
5658.42,21.84
5658.49,21.84
5658.56,21.84
5658.63,21.84
5658.7,21.84
5658.77,21.84
5658.84,21.84
5658.91,21.83
5658.98,21.83
5659.05,21.83
5659.12,21.83
5659.19,21.83
5659.26,21.83
5659.33,21.83
5659.4,21.83
5659.47,21.82
5659.54,21.82
5659.61,21.82
5659.679,21.82
5659.75,21.81
5659.82,21.81
5659.89,21.81
5659.96,21.8
5660.03,21.79
5660.1,21.79
5660.17,21.78
5660.24,21.77
5660.31,21.76
5660.38,21.75
5660.45,21.75
5660.52,21.74
5660.59,21.73
5660.66,21.74
5660.73,21.73
5660.8,21.73
5660.87,21.74
5660.94,21.73
5661.01,21.74
5661.08,21.74
5661.15,21.74
5661.22,21.74
5661.29,21.73
5661.36,21.73
5661.43,21.74
5661.5,21.74
5661.57,21.74
5661.64,21.74
5661.71,21.75
5661.78,21.77
5661.85,21.78
5661.92,21.78
5661.99,21.78
5662.06,21.78
5662.13,21.78
5662.2,21.78
5662.27,21.78
5662.34,21.78
5662.41,21.78
5662.48,21.78
5662.55,21.78
5662.62,21.77
5662.69,21.77
5662.76,21.77
5662.83,21.76
5662.9,21.74
5662.97,21.72
5663.04,21.7
5663.11,21.69
5663.18,21.69
5663.25,21.69
5663.32,21.69
5663.39,21.71
5663.46,21.72
5663.53,21.73
5663.6,21.75
5663.67,21.76
5663.74,21.76
5663.81,21.76
5663.88,21.76
5663.95,21.76
5664.02,21.76
5664.09,21.76
5664.159,21.76
5664.23,21.76
5664.3,21.75
5664.37,21.74
5664.44,21.74
5664.51,21.72
5664.58,21.72
5664.65,21.71
5664.72,21.7
5664.79,21.7
5664.86,21.68
5664.93,21.69
5665.0,21.7
5665.07,21.71
5665.14,21.72
5665.21,21.73
5665.28,21.74
5665.35,21.73
5665.42,21.73
5665.49,21.73
5665.56,21.73
5665.63,21.73
5665.7,21.72
5665.77,21.72
5665.84,21.72
5665.91,21.72
5665.98,21.72
5666.05,21.72
5666.12,21.71
5666.19,21.71
5666.26,21.71
5666.33,21.7
5666.4,21.7
5666.47,21.69
5666.54,21.69
5666.61,21.69
5666.68,21.68
5666.75,21.67
5666.82,21.66
5666.89,21.65
5666.96,21.64
5667.03,21.64
5667.1,21.63
5667.17,21.62
5667.24,21.62
5667.31,21.62
5667.38,21.62
5667.45,21.62
5667.52,21.62
5667.59,21.62
5667.66,21.62
5667.73,21.63
5667.8,21.63
5667.87,21.63
5667.94,21.64
5668.01,21.64
5668.08,21.65
5668.15,21.66
5668.22,21.67
5668.29,21.67
5668.36,21.67
5668.43,21.67
5668.5,21.67
5668.57,21.67
5668.639,21.67
5668.71,21.67
5668.78,21.65
5668.85,21.64
5668.92,21.63
5668.99,21.63
5669.06,21.63
5669.13,21.64
5669.2,21.65
5669.27,21.66
5669.34,21.66
5669.41,21.66
5669.48,21.66
5669.55,21.67
5669.62,21.66
5669.69,21.66
5669.76,21.66
5669.83,21.66
5669.9,21.66
5669.97,21.66
5670.04,21.65
5670.11,21.66
5670.18,21.65
5670.25,21.64
5670.32,21.64
5670.39,21.63
5670.46,21.62
5670.53,21.61
5670.6,21.61
5670.67,21.59
5670.74,21.58
5670.81,21.58
5670.88,21.58
5670.95,21.58
5671.02,21.58
5671.09,21.58
5671.16,21.58
5671.23,21.57
5671.3,21.57
5671.37,21.59
5671.44,21.59
5671.51,21.6
5671.58,21.62
5671.65,21.63
5671.72,21.64
5671.79,21.65
5671.86,21.65
5671.93,21.64
5672.0,21.64
5672.07,21.64
5672.14,21.64
5672.21,21.63
5672.28,21.63
5672.35,21.63
5672.42,21.62
5672.49,21.61
5672.56,21.6
5672.63,21.59
5672.7,21.59
5672.77,21.6
5672.84,21.61
5672.91,21.6
5672.98,21.6
5673.05,21.6
5673.119,21.6
5673.19,21.6
5673.26,21.59
5673.33,21.59
5673.4,21.59
5673.47,21.59
5673.54,21.59
5673.61,21.59
5673.68,21.58
5673.75,21.59
5673.82,21.59
5673.89,21.59
5673.96,21.59
5674.03,21.59
5674.1,21.59
5674.17,21.58
5674.24,21.58
5674.31,21.57
5674.38,21.56
5674.45,21.53
5674.52,21.51
5674.59,21.49
5674.66,21.5
5674.73,21.52
5674.8,21.54
5674.87,21.56
5674.94,21.57
5675.01,21.57
5675.08,21.57
5675.15,21.57
5675.22,21.56
5675.29,21.56
5675.36,21.56
5675.43,21.55
5675.5,21.54
5675.57,21.51
5675.64,21.5
5675.71,21.49
5675.78,21.5
5675.85,21.51
5675.92,21.53
5675.99,21.55
5676.06,21.55
5676.13,21.55
5676.2,21.55
5676.27,21.55
5676.34,21.55
5676.41,21.55
5676.48,21.54
5676.55,21.52
5676.62,21.5
5676.69,21.48
5676.76,21.47
5676.83,21.47
5676.9,21.49
5676.97,21.51
5677.04,21.54
5677.11,21.55
5677.18,21.55
5677.25,21.55
5677.32,21.55
5677.39,21.55
5677.46,21.55
5677.53,21.55
5677.599,21.54
5677.67,21.52
5677.74,21.51
5677.81,21.5
5677.88,21.49
5677.95,21.51
5678.02,21.48
5678.09,21.47
5678.16,21.48
5678.23,21.49
5678.3,21.5
5678.37,21.52
5678.44,21.53
5678.51,21.53
5678.58,21.53
5678.65,21.53
5678.72,21.53
5678.79,21.53
5678.86,21.53
5678.93,21.53
5679.0,21.52
5679.07,21.52
5679.14,21.51
5679.21,21.51
5679.28,21.5
5679.35,21.49
5679.42,21.47
5679.49,21.46
5679.56,21.47
5679.63,21.47
5679.7,21.48
5679.77,21.48
5679.84,21.47
5679.91,21.46
5679.98,21.44
5680.05,21.42
5680.12,21.42
5680.19,21.42
5680.26,21.44
5680.33,21.46
5680.4,21.48
5680.47,21.49
5680.54,21.5
5680.61,21.5
5680.68,21.49
5680.75,21.49
5680.82,21.48
5680.89,21.48
5680.96,21.48
5681.03,21.48
5681.1,21.48
5681.17,21.49
5681.24,21.5
5681.31,21.49
5681.38,21.5
5681.45,21.5
5681.52,21.5
5681.59,21.49
5681.66,21.49
5681.73,21.49
5681.8,21.49
5681.87,21.48
5681.94,21.45
5682.01,21.42
5682.079,21.41
5682.15,21.41
5682.22,21.43
5682.29,21.45
5682.36,21.47
5682.43,21.47
5682.5,21.47
5682.57,21.47
5682.64,21.47
5682.71,21.47
5682.78,21.47
5682.85,21.47
5682.92,21.47
5682.99,21.46
5683.06,21.45
5683.13,21.44
5683.2,21.42
5683.27,21.41
5683.34,21.4
5683.41,21.4
5683.48,21.39
5683.55,21.38
5683.62,21.37
5683.69,21.36
5683.76,21.36
5683.83,21.37
5683.9,21.38
5683.97,21.39
5684.04,21.4
5684.11,21.4
5684.18,21.4
5684.25,21.4
5684.32,21.39
5684.39,21.39
5684.46,21.4
5684.53,21.42
5684.6,21.41
5684.67,21.42
5684.74,21.44
5684.81,21.44
5684.88,21.45
5684.95,21.45
5685.02,21.44
5685.09,21.44
5685.16,21.44
5685.23,21.44
5685.3,21.44
5685.37,21.43
5685.44,21.43
5685.51,21.43
5685.58,21.43
5685.65,21.42
5685.72,21.39
5685.79,21.36
5685.86,21.35
5685.93,21.35
5686.0,21.38
5686.07,21.41
5686.14,21.43
5686.21,21.44
5686.28,21.44
5686.35,21.44
5686.42,21.43
5686.49,21.43
5686.559,21.43
5686.63,21.43
5686.7,21.42
5686.77,21.41
5686.84,21.39
5686.91,21.38
5686.98,21.38
5687.05,21.38
5687.12,21.38
5687.19,21.37
5687.26,21.36
5687.33,21.34
5687.4,21.34
5687.47,21.33
5687.54,21.34
5687.61,21.34
5687.68,21.37
5687.75,21.37
5687.82,21.38
5687.89,21.37
5687.96,21.37
5688.03,21.36
5688.1,21.35
5688.17,21.34
5688.24,21.32
5688.31,21.32
5688.38,21.33
5688.45,21.33
5688.52,21.34
5688.59,21.35
5688.66,21.35
5688.73,21.36
5688.8,21.36
5688.87,21.36
5688.94,21.35
5689.01,21.34
5689.08,21.33
5689.15,21.33
5689.22,21.33
5689.29,21.34
5689.36,21.34
5689.43,21.34
5689.5,21.34
5689.57,21.34
5689.64,21.33
5689.71,21.32
5689.78,21.32
5689.85,21.32
5689.92,21.32
5689.99,21.32
5690.06,21.33
5690.13,21.33
5690.2,21.33
5690.27,21.33
5690.34,21.33
5690.41,21.33
5690.48,21.33
5690.55,21.32
5690.62,21.32
5690.69,21.32
5690.76,21.33
5690.83,21.34
5690.9,21.34
5690.97,21.36
5691.039,21.36
5691.11,21.38
5691.18,21.38
5691.25,21.38
5691.32,21.37
5691.39,21.36
5691.46,21.35
5691.53,21.33
5691.6,21.32
5691.67,21.31
5691.74,21.31
5691.81,21.31
5691.88,21.31
5691.95,21.31
5692.02,21.31
5692.09,21.32
5692.16,21.34
5692.23,21.35
5692.3,21.35
5692.37,21.36
5692.44,21.36
5692.51,21.37
5692.58,21.37
5692.65,21.37
5692.72,21.37
5692.79,21.37
5692.86,21.37
5692.93,21.36
5693.0,21.36
5693.07,21.35
5693.14,21.32
5693.21,21.31
5693.28,21.31
5693.35,21.3
5693.42,21.29
5693.49,21.3
5693.56,21.31
5693.63,21.34
5693.7,21.35
5693.77,21.35
5693.84,21.35
5693.91,21.35
5693.98,21.35
5694.05,21.35
5694.12,21.34
5694.19,21.34
5694.26,21.34
5694.33,21.32
5694.4,21.31
5694.47,21.29
5694.54,21.28
5694.61,21.27
5694.68,21.27
5694.75,21.3
5694.82,21.31
5694.89,21.33
5694.96,21.33
5695.03,21.32
5695.1,21.33
5695.17,21.33
5695.24,21.33
5695.31,21.33
5695.38,21.33
5695.45,21.33
5695.519,21.34
5695.59,21.34
5695.66,21.34
5695.73,21.34
5695.8,21.34
5695.87,21.34
5695.94,21.33
5696.01,21.33
5696.08,21.33
5696.15,21.32
5696.22,21.3
5696.29,21.28
5696.36,21.27
5696.43,21.28
5696.5,21.29
5696.57,21.3
5696.64,21.31
5696.71,21.3
5696.78,21.3
5696.85,21.29
5696.92,21.29
5696.99,21.28
5697.06,21.27
5697.13,21.26
5697.2,21.26
5697.27,21.25
5697.34,21.25
5697.41,21.25
5697.48,21.25
5697.55,21.25
5697.62,21.25
5697.69,21.25
5697.76,21.25
5697.83,21.25
5697.9,21.25
5697.97,21.25
5698.04,21.26
5698.11,21.26
5698.18,21.26
5698.25,21.27
5698.32,21.26
5698.39,21.26
5698.46,21.27
5698.53,21.27
5698.6,21.27
5698.67,21.27
5698.74,21.27
5698.81,21.27
5698.88,21.27
5698.95,21.27
5699.02,21.28
5699.09,21.28
5699.16,21.28
5699.23,21.29
5699.3,21.29
5699.37,21.29
5699.44,21.29
5699.51,21.29
5699.58,21.29
5699.65,21.29
5699.72,21.29
5699.79,21.28
5699.86,21.28
5699.93,21.29
5699.999,21.28
5700.07,21.28
5700.14,21.28
5700.21,21.28
5700.28,21.28
5700.35,21.27
5700.42,21.26
5700.49,21.25
5700.56,21.24
5700.63,21.24
5700.7,21.23
5700.77,21.23
5700.84,21.22
5700.91,21.22
5700.98,21.22
5701.05,21.23
5701.12,21.23
5701.19,21.24
5701.26,21.24
5701.33,21.24
5701.4,21.24
5701.47,21.23
5701.54,21.23
5701.61,21.23
5701.68,21.23
5701.75,21.22
5701.82,21.22
5701.89,21.23
5701.96,21.23
5702.03,21.24
5702.1,21.24
5702.17,21.24
5702.24,21.24
5702.31,21.24
5702.38,21.23
5702.45,21.23
5702.52,21.23
5702.59,21.22
5702.66,21.22
5702.73,21.23
5702.8,21.23
5702.87,21.23
5702.94,21.24
5703.01,21.24
5703.08,21.23
5703.15,21.24
5703.22,21.23
5703.29,21.23
5703.36,21.23
5703.43,21.23
5703.5,21.22
5703.57,21.23
5703.64,21.23
5703.71,21.23
5703.78,21.24
5703.85,21.24
5703.92,21.24
5703.99,21.24
5704.06,21.23
5704.13,21.23
5704.2,21.23
5704.27,21.23
5704.34,21.23
5704.41,21.23
5704.479,21.23
5704.55,21.23
5704.62,21.23
5704.69,21.22
5704.76,21.22
5704.83,21.22
5704.9,21.22
5704.97,21.22
5705.04,21.21
5705.11,21.21
5705.18,21.21
5705.25,21.21
5705.32,21.21
5705.39,21.21
5705.46,21.2
5705.53,21.2
5705.6,21.2
5705.67,21.2
5705.74,21.18
5705.81,21.16
5705.88,21.14
5705.95,21.14
5706.02,21.13
5706.09,21.14
5706.16,21.15
5706.23,21.15
5706.3,21.17
5706.37,21.19
5706.44,21.19
5706.51,21.2
5706.58,21.2
5706.65,21.2
5706.72,21.2
5706.79,21.2
5706.86,21.2
5706.93,21.2
5707.0,21.19
5707.07,21.19
5707.14,21.18
5707.21,21.16
5707.28,21.14
5707.35,21.12
5707.42,21.1
5707.49,21.1
5707.56,21.12
5707.63,21.13
5707.7,21.15
5707.77,21.16
5707.84,21.16
5707.91,21.17
5707.98,21.17
5708.05,21.17
5708.12,21.17
5708.19,21.17
5708.26,21.17
5708.33,21.16
5708.4,21.16
5708.47,21.15
5708.54,21.14
5708.61,21.12
5708.68,21.11
5708.75,21.11
5708.82,21.1
5708.89,21.09
5708.959,21.08
5709.03,21.07
5709.1,21.07
5709.17,21.07
5709.24,21.06
5709.31,21.07
5709.38,21.07
5709.45,21.08
5709.52,21.08
5709.59,21.09
5709.66,21.1
5709.73,21.11
5709.8,21.11
5709.87,21.12
5709.94,21.11
5710.01,21.11
5710.08,21.11
5710.15,21.11
5710.22,21.11
5710.29,21.11
5710.36,21.1
5710.43,21.1
5710.5,21.11
5710.57,21.09
5710.64,21.09
5710.71,21.09
5710.78,21.1
5710.85,21.09
5710.92,21.1
5710.99,21.1
5711.06,21.11
5711.13,21.12
5711.2,21.13
5711.27,21.14
5711.34,21.14
5711.41,21.15
5711.48,21.16
5711.55,21.17
5711.62,21.17
5711.69,21.18
5711.76,21.17
5711.83,21.17
5711.9,21.17
5711.97,21.17
5712.04,21.16
5712.11,21.16
5712.18,21.16
5712.25,21.16
5712.32,21.16
5712.39,21.15
5712.46,21.15
5712.53,21.14
5712.6,21.14
5712.67,21.13
5712.74,21.13
5712.81,21.11
5712.88,21.1
5712.95,21.08
5713.02,21.06
5713.09,21.06
5713.16,21.06
5713.23,21.07
5713.3,21.09
5713.37,21.1
5713.439,21.11
5713.51,21.13
5713.58,21.13
5713.65,21.13
5713.72,21.13
5713.79,21.13
5713.86,21.13
5713.93,21.13
5714.0,21.13
5714.07,21.13
5714.14,21.13
5714.21,21.13
5714.28,21.13
5714.35,21.13
5714.42,21.13
5714.49,21.13
5714.56,21.13
5714.63,21.12
5714.7,21.12
5714.77,21.11
5714.84,21.11
5714.91,21.1
5714.98,21.1
5715.05,21.1
5715.12,21.09
5715.19,21.09
5715.26,21.09
5715.33,21.08
5715.4,21.07
5715.47,21.07
5715.54,21.06
5715.61,21.06
5715.68,21.06
5715.75,21.06
5715.82,21.06
5715.89,21.07
5715.96,21.07
5716.03,21.07
5716.1,21.08
5716.17,21.08
5716.24,21.08
5716.31,21.08
5716.38,21.08
5716.45,21.09
5716.52,21.09
5716.59,21.09
5716.66,21.1
5716.73,21.1
5716.8,21.1
5716.87,21.1
5716.94,21.1
5717.01,21.1
5717.08,21.1
5717.15,21.1
5717.22,21.11
5717.29,21.11
5717.36,21.11
5717.43,21.12
5717.5,21.12
5717.57,21.12
5717.64,21.12
5717.71,21.12
5717.78,21.11
5717.85,21.11
5717.919,21.11
5717.99,21.11
5718.06,21.11
5718.13,21.11
5718.2,21.11
5718.27,21.1
5718.34,21.1
5718.41,21.1
5718.48,21.1
5718.55,21.1
5718.62,21.09
5718.69,21.09
5718.76,21.08
5718.83,21.08
5718.9,21.07
5718.97,21.06
5719.04,21.05
5719.11,21.04
5719.18,21.03
5719.25,21.02
5719.32,21.02
5719.39,21.02
5719.46,21.01
5719.53,21.02
5719.6,21.02
5719.67,21.02
5719.74,21.02
5719.81,21.02
5719.88,21.03
5719.95,21.03
5720.02,21.04
5720.09,21.04
5720.16,21.05
5720.23,21.05
5720.3,21.06
5720.37,21.06
5720.44,21.07
5720.51,21.07
5720.58,21.08
5720.65,21.08
5720.72,21.08
5720.79,21.08
5720.86,21.08
5720.93,21.08
5721.0,21.08
5721.07,21.08
5721.14,21.08
5721.21,21.08
5721.28,21.08
5721.35,21.08
5721.42,21.08
5721.49,21.08
5721.56,21.08
5721.63,21.08
5721.7,21.08
5721.77,21.07
5721.84,21.07
5721.91,21.07
5721.98,21.07
5722.05,21.07
5722.12,21.06
5722.19,21.06
5722.26,21.06
5722.33,21.06
5722.399,21.05
5722.47,21.05
5722.54,21.04
5722.61,21.02
5722.68,21.02
5722.75,21.01
5722.82,21.0
5722.89,20.99
5722.96,20.99
5723.03,20.98
5723.1,20.98
5723.17,20.98
5723.24,20.99
5723.31,21.0
5723.38,21.01
5723.45,21.02
5723.52,21.04
5723.59,21.05
5723.66,21.06
5723.73,21.06
5723.8,21.06
5723.87,21.07
5723.94,21.06
5724.01,21.06
5724.08,21.06
5724.15,21.06
5724.22,21.06
5724.29,21.06
5724.36,21.06
5724.43,21.06
5724.5,21.06
5724.57,21.06
5724.64,21.05
5724.71,21.05
5724.78,21.05
5724.85,21.05
5724.92,21.05
5724.99,21.04
5725.06,21.03
5725.13,21.02
5725.2,21.01
5725.27,21.0
5725.34,20.99
5725.41,20.98
5725.48,20.98
5725.55,20.98
5725.62,20.98
5725.69,20.98
5725.76,20.97
5725.83,20.98
5725.9,20.98
5725.97,20.98
5726.04,20.98
5726.11,20.98
5726.18,20.99
5726.25,21.0
5726.32,21.0
5726.39,21.01
5726.46,21.03
5726.53,21.04
5726.6,21.05
5726.67,21.05
5726.74,21.06
5726.81,21.06
5726.879,21.06
5726.95,21.06
5727.02,21.06
5727.09,21.05
5727.16,21.05
5727.23,21.05
5727.3,21.05
5727.37,21.05
5727.44,21.05
5727.51,21.04
5727.58,21.04
5727.65,21.04
5727.72,21.03
5727.79,21.02
5727.86,21.01
5727.93,21.0
5728.0,20.99
5728.07,20.99
5728.14,20.98
5728.21,20.98
5728.28,20.98
5728.35,20.98
5728.42,20.98
5728.49,20.98
5728.56,20.99
5728.63,20.99
5728.7,20.99
5728.77,20.99
5728.84,21.01
5728.91,21.01
5728.98,21.01
5729.05,21.01
5729.12,21.01
5729.19,21.0
5729.26,20.99
5729.33,21.0
5729.4,21.0
5729.47,21.0
5729.54,20.97
5729.61,20.98
5729.68,20.99
5729.75,21.0
5729.82,21.02
5729.89,21.02
5729.96,21.03
5730.03,21.03
5730.1,21.03
5730.17,21.03
5730.24,21.04
5730.31,21.03
5730.38,21.03
5730.45,21.03
5730.52,21.03
5730.59,21.03
5730.66,21.03
5730.73,21.03
5730.8,21.02
5730.87,21.0
5730.94,20.99
5731.01,20.98
5731.08,20.97
5731.15,20.97
5731.22,20.97
5731.29,20.97
5731.359,20.97
5731.43,20.98
5731.5,20.98
5731.57,20.97
5731.64,20.96
5731.71,20.95
5731.78,20.95
5731.85,20.95
5731.92,20.95
5731.99,20.95
5732.06,20.95
5732.13,20.95
5732.2,20.94
5732.27,20.95
5732.34,20.94
5732.41,20.94
5732.48,20.94
5732.55,20.94
5732.62,20.94
5732.69,20.94
5732.76,20.94
5732.83,20.94
5732.9,20.94
5732.97,20.94
5733.04,20.94
5733.11,20.94
5733.18,20.94
5733.25,20.94
5733.32,20.94
5733.39,20.94
5733.46,20.94
5733.53,20.94
5733.6,20.94
5733.67,20.94
5733.74,20.94
5733.81,20.94
5733.88,20.95
5733.95,20.95
5734.02,20.95
5734.09,20.95
5734.16,20.95
5734.23,20.97
5734.3,20.97
5734.37,20.98
5734.44,20.99
5734.51,21.0
5734.58,21.0
5734.65,21.01
5734.72,21.02
5734.79,21.02
5734.86,21.02
5734.93,21.02
5735.0,21.02
5735.07,21.02
5735.14,21.02
5735.21,21.02
5735.28,21.02
5735.35,21.02
5735.42,21.02
5735.49,21.02
5735.56,21.02
5735.63,21.01
